"freq","word6","word5","word4","word3","word2","word1"
666666,"a","for","asked","have","not","could"
666666,"and","address","email","your","me","dm"
666666,"is","it","if","care","not","do"
666666,"present","be","to","expect","not","do"
666666,"means","that","what","know","not","do"
666666,"be","would","it","think","not","do"
666666,"is","he","what","know","not","does"
666666,"the","of","half","first","the","during"
666666,"dads","the","all","to","day","fathers"
666666,"got","i","account","new","my","follow"
666666,"have","i","that","long","so","for"
666666,"free","free","free","free","free","free"
666666,"on","down","get","gotta","friday","friday"
666666,"card","free","jail","of","out","get"
666666,"the","for","been","not","it","had"
666666,"is","it","what","idea","no","have"
666666,"you","take","it","did","long","how"
666666,"to","cost","it","does","much","how"
666666,"the","of","member","a","am","i"
666666,"it","like","you","glad","am","i"
666666,"that","saying","just","not","am","i"
666666,"at","good","very","not","am","i"
666666,"to","mission","a","on","am","i"
666666,"have","to","blessed","so","am","i"
666666,"been","have","i","sorry","am","i"
666666,"to","you","want","not","did","i"
666666,"a","of","bit","a","had","i"
666666,"see","to","get","we","hope","i"
666666,"something","you","tell","to","need","i"
666666,"why","understand","not","do","still","i"
666666,"you","to","talk","to","want","i"
666666,"until","wait","to","have","will","i"
666666,"you","tell","could","i","wish","i"
666666,"are","you","what","is","that","if"
666666,"the","see","not","do","you","if"
666666,"the","seen","never","have","you","if"
666666,"the","of","part","northern","the","in"
666666,"is","it","thing","good","a","is"
666666,"the","of","heart","the","at","is"
666666,"the","of","example","another","just","is"
666666,"chocolates","of","box","a","like","is"
666666,"that","than","it","to","more","is"
666666,"it","as","easy","as","not","is"
666666,"that","thing","of","kind","the","is"
666666,"it","like","i","way","the","is"
666666,"do","to","wanted","i","what","is"
666666,"to","have","even","not","does","it"
666666,"me","to","matter","not","does","it"
666666,"the","of","part","all","is","it"
666666,"a","lose","to","like","is","it"
666666,"me","for","hard","so","is","it"
666666,"whether","seen","be","to","remains","it"
666666,"how","you","show","to","goes","just"
666666,"that","know","to","you","want","just"
666666,"you","sure","make","to","wanted","just"
666666,"and","on","going","was","what","knew"
666666,"can","we","how","know","us","let"
666666,"was","i","wish","i","this","like"
666666,"tweets","your","reading","to","forward","look"
666666,"are","you","much","so","you","love"
666666,"your","of","out","most","the","make"
666666,"help","can","i","if","know","me"
666666,"i","and","address","email","your","me"
666666,"you","season","holiday","this","conservancy","nature"
666666,"is","it","hard","how","matter","no"
666666,"you","without","it","done","have","not"
666666,"going","are","you","where","know","not"
666666,"served","first","come","first","a","on"
666666,"the","of","day","final","the","on"
666666,"the","of","part","small","a","only"
666666,"the","of","one","be","to","out"
666666,"since","time","first","the","for","playoffs"
666666,"heat","the","from","pan","the","remove"
666666,"comment","for","request","a","to","respond"
666666,"for","much","so","you","thank","rt"
666666,"parts","diamond","crazy","you","on","shine"
666666,"to","have","not","would","i","so"
666666,"to","like","would","you","if","so"
666666,"th","the","may","day","wars","star"
666666,"and","plate","the","to","up","step"
666666,"day","all","head","my","in","stuck"
666666,"new","my","all","to","you","thank"
666666,"excited","so","are","we","you","thank"
666666,"hard","your","of","all","for","thanks"
666666,"follows","new","the","all","for","thanks"
666666,"site","our","out","checking","for","thanks"
666666,"of","all","for","much","so","thanks"
666666,"in","participated","who","everyone","to","thanks"
666666,"fan","huge","a","am","i","that"
666666,"more","been","have","should","i","that"
666666,"thing","only","the","not","is","that"
666666,"it","know","you","when","is","that"
666666,"that","book","the","of","beginning","the"
666666,"human","and","health","of","department","the"
666666,"is","lord","the","of","fear","the"
666666,"you","when","get","you","feeling","the"
666666,"was","i","when","day","other","the"
666666,"when","limit","the","is","sky","the"
666666,"health","public","of","department","state","the"
666666,"love","for","do","we","things","the"
666666,"of","lot","a","also","is","there"
666666,"to","how","know","not","do","they"
666666,"be","to","going","is","that","think"
666666,"single","a","with","begins","miles","thousand"
666666,"single","file","log","nam","wait","tim"
666666,"the","of","rest","the","get","to"
666666,"of","idea","an","you","give","to"
666666,"sketch","the","with","along","play","to"
666666,"i","that","day","the","is","today"
666666,"too","you","to","day","is","valentine"
666666,"friend","one","that","have","all","we"
666666,"you","have","to","happy","are","we"
666666,"where","society","a","in","live","we"
666666,"have","not","may","or","may","we"
666666,"goes","that","how","see","will","we"
666666,"it","week","the","of","day","what"
666666,"your","for","want","you","do","what"
666666,"of","part","favorite","your","was","what"
666666,"for","out","eye","an","keep","will"
666666,"us","on","up","give","not","will"
666666,"to","you","introduce","to","like","would"
666666,"some","make","to","like","you","would"
666666,"on","convicted","if","prison","in","years"
666666,"wonderful","a","having","are","all","you"
666666,"for","mood","the","in","are","you"
666666,"have","to","enough","lucky","are","you"
666666,"problem","the","of","part","are","you"
666666,"am","i","it","do","can","you"
666666,"see","to","wait","cannot","i","you"
666666,"eliot","george","been","have","might","you"
666666,"the","all","for","much","so","you"
657142,"of","fan","huge","a","am","i"
657142,"to","want","not","do","you","if"
656250,"to","have","to","going","am","i"
656250,"out","came","who","everyone","to","thanks"
650000,"post","this","of","bottom","the","at"
650000,"life","his","of","rest","the","for"
647058,"out","check","to","forget","not","do"
647058,"and","you","met","just","i","hey"
647058,"to","time","have","not","do","i"
647058,"that","say","to","want","just","i"
647058,"of","out","get","to","need","i"
642857,"do","to","going","you","are","what"
642857,"know","not","do","who","those","for"
642857,"soon","again","you","see","to","hope"
642857,"to","you","want","not","do","i"
642857,"to","have","to","going","was","i"
642857,"is","it","how","know","me","let"
636363,"who","you","of","those","for","and"
636363,"the","for","wait","cannot","i","and"
636363,"forth","so","and","on","so","and"
636363,"like","feel","not","do","i","but"
636363,"seconds","few","a","than","more","for"
636363,"was","i","that","dream","a","had"
636363,"do","to","what","idea","no","have"
636363,"a","in","you","seen","not","have"
636363,"matt","hunter","matt","hunter","matt","hunter"
636363,"that","report","to","happy","am","i"
636363,"to","need","i","like","feel","i"
636363,"to","back","go","to","want","i"
636363,"goes","it","how","know","us","let"
636363,"you","if","follow","the","for","thanks"
636363,"career","his","in","time","first","the"
636363,"was","i","way","no","was","there"
636363,"be","to","like","feels","it","what"
636363,"that","is","street","the","on","word"
632653,"the","all","to","day","mothers","happy"
631578,"time","a","with","run","mi","a"
629629,"to","have","not","do","i","so"
625000,"you","of","one","every","and","each"
625000,"you","for","happy","so","am","i"
625000,"on","move","to","time","is","it"
625000,"the","on","time","of","lot","a"
625000,"bed","to","go","to","about","am"
625000,"i","that","say","to","proud","am"
625000,"grateful","am","i","that","for","and"
625000,"i","know","you","of","most","as"
625000,"are","there","time","same","the","at"
625000,"medium","over","boil","a","to","bring"
625000,"they","common","in","thing","one","have"
625000,"those","of","one","not","am","i"
625000,"is","who","one","the","am","i"
625000,"some","for","go","really","could","i"
625000,"a","is","there","like","feel","i"
625000,"iloveyou","you","meet","to","get","i"
625000,"am","i","like","feel","just","i"
625000,"you","meeting","to","forward","look","i"
625000,"out","eye","an","keep","will","i"
625000,"best","the","all","you","wish","i"
625000,"a","make","to","like","would","i"
625000,"to","go","to","love","would","i"
625000,"if","surprised","be","not","would","i"
625000,"can","you","closely","look","you","if"
625000,"the","of","end","the","at","in"
625000,"a","of","seat","back","the","in"
625000,"stand","a","of","bowl","the","in"
625000,"so","or","week","next","the","in"
625000,"i","things","the","of","one","is"
625000,"to","back","get","to","time","is"
625000,"if","matter","really","not","does","it"
625000,"i","since","years","been","is","it"
625000,"see","to","great","so","was","it"
625000,"before","long","be","not","will","it"
625000,"love","would","i","know","me","let"
625000,"about","you","to","talk","to","love"
625000,"the","of","middle","the","in","me"
625000,"my","my","my","my","my","my"
625000,"on","going","was","what","know","not"
625000,"know","not","do","who","you","of"
625000,"the","of","anniversary","th","the","on"
625000,"was","there","time","a","upon","once"
625000,"love","i","me","follow","please","please"
625000,"be","to","going","is","it","said"
625000,"real","is","it","know","i","so"
625000,"words","kind","your","for","you","thank"
625000,"a","of","bit","a","is","that"
625000,"like","i","way","the","is","that"
625000,"a","call","i","what","is","that"
625000,"was","did","i","thing","first","the"
625000,"the","of","games","two","first","the"
625000,"a","be","to","got","is","there"
625000,"idea","good","a","is","it","think"
625000,"it","of","hang","the","get","to"
625000,"retweet","will","someday","my","is","today"
625000,"he","that","say","to","on","went"
625000,"see","to","wait","not","ca","you"
625000,"your","change","it","change","cannot","you"
621621,"think","you","what","know","us","let"
619047,"tell","can","i","as","far","as"
619047,"out","came","who","all","to","thanks"
615384,"get","can","i","where","know","anyone"
615384,"lungs","their","of","top","the","at"
615384,"for","out","look","the","on","be"
615384,"number","my","is","here","but","crazy"
615384,"that","say","to","happy","am","i"
615384,"i","if","sure","not","was","i"
615384,"the","of","end","the","is","it"
615384,"favorite","my","of","one","is","that"
611111,"have","i","time","first","the","is"
611111,"help","can","we","if","know","us"
6e+05,"you","love","i","me","follow","please"
6e+05,"be","to","going","is","it","and"
6e+05,"can","i","as","long","as","for"
6e+05,"great","a","have","follow","the","for"
6e+05,"you","when","happens","what","is","that"
6e+05,"been","have","i","what","is","that"
6e+05,"the","of","round","first","the","in"
6e+05,"be","to","going","is","it","like"
6e+05,"you","with","working","to","forward","looking"
6e+05,"of","lot","a","not","is","there"
6e+05,"is","it","that","fact","the","and"
6e+05,"have","to","nice","is","it","but"
6e+05,"mean","i","what","know","you","but"
6e+05,"are","you","where","know","not","do"
6e+05,"to","have","to","going","is","he"
6e+05,"of","up","close","a","is","here"
6e+05,"i","but","sure","not","am","i"
6e+05,"beholder","the","of","eye","the","in"
6e+05,"the","in","day","beautiful","a","is"
6e+05,"of","one","be","to","going","is"
6e+05,"to","like","would","you","if","know"
6e+05,"la","la","la","la","la","la"
6e+05,"to","long","so","took","it","sorry"
6e+05,"your","see","to","like","would","we"
6e+05,"go","to","want","you","do","where"
6e+05,"my","of","bottom","the","from","you"
593750,"to","out","came","who","everyone","to"
592592,"is","it","if","know","not","do"
592592,"you","time","last","the","was","when"
592592,"to","have","to","going","are","you"
590909,"is","it","sure","pretty","am","i"
590909,"a","be","to","going","is","there"
588235,"i","what","is","that","least","at"
588235,"to","want","not","do","i","because"
588235,"to","time","the","have","not","do"
588235,"to","go","wanna","not","do","i"
588235,"be","to","have","not","does","it"
583333,"remember","can","i","as","long","as"
583333,"out","figure","to","trying","still","am"
