"freq","word5","word4","word3","word2","word1"
363636,"are","they","as","long","so"
363636,"have","i","since","long","so"
363636,"had","i","course","of","so"
363636,"why","understand","not","do","still"
363636,"a","be","will","there","sure"
363636,"is","it","that","you","tell"
363636,"been","ever","have","i","than"
363636,"for","used","be","can","that"
363636,"today","for","all","is","that"
363636,"am","i","cool","is","that"
363636,"a","be","should","there","that"
363636,"question","the","to","answer","the"
363636,"a","have","i","day","the"
363636,"mom","my","with","day","the"
363636,"and","independence","of","declaration","the"
363636,"your","love","i","follow","the"
363636,"this","about","thing","good","the"
363636,"who","people","of","majority","the"
363636,"africa","and","east","middle","the"
363636,"for","life","of","quality","the"
363636,"index","is","poor","standard","the"
363636,"in","told","is","story","the"
363636,"moon","the","and","sun","the"
363636,"no","had","i","time","the"
363636,"to","got","we","time","the"
363636,"lungs","her","of","top","the"
363636,"i","as","much","as","them"
363636,"types","different","many","are","there"
363636,"be","to","much","is","there"
363636,"way","easy","no","is","there"
363636,"follow","the","for","thanks","there"
363636,"deal","great","a","was","there"
363636,"they","believe","not","do","they"
363636,"like","feel","not","do","they"
363636,"able","be","not","may","they"
363636,"is","do","can","you","thing"
363636,"to","do","can","you","thing"
363636,"the","be","to","seems","this"
363636,"think","not","do","i","times"
363636,"who","people","the","all","to"
363636,"happy","but","anything","be","to"
363636,"the","in","so","do","to"
363636,"it","made","who","everyone","to"
363636,"hands","the","into","fall","to"
363636,"avengers","the","see","go","to"
363636,"the","to","back","head","to"
363636,"your","about","all","hear","to"
363636,"are","there","sure","make","to"
363636,"time","the","at","me","to"
363636,"is","it","what","see","to"
363636,"was","it","what","see","to"
363636,"the","to","me","take","to"
363636,"be","will","i","you","to"
363636,"about","fluffy","and","light","until"
363636,"be","to","want","i","up"
363636,"their","of","percent","to","up"
363636,"is","it","how","know","us"
363636,"tomorrow","school","to","go","wanna"
363636,"the","you","give","to","want"
363636,"there","if","know","to","want"
363636,"could","i","way","no","was"
363636,"been","have","to","supposed","was"
363636,"i","when","old","years","was"
363636,"your","enjoy","you","hope","we"
363636,"to","do","we","can","what"
363636,"you","tell","can","i","what"
363636,"it","about","like","i","what"
363636,"is","needs","world","the","what"
363636,"life","in","want","you","what"
363636,"the","on","am","i","when"
363636,"she","her","told","i","when"
363636,"the","into","walk","you","when"
363636,"is","it","why","is","which"
363636,"a","with","up","come","will"
363636,"time","good","a","have","will"
363636,"very","a","all","you","wishing"
363636,"will","i","think","i","yeah"
363636,"i","lucky","so","are","you"
363636,"for","up","sign","can","you"
363636,"me","love","not","do","you"
363636,"hide","to","something","have","you"
363636,"what","know","never","just","you"
363636,"take","you","when","see","you"
363636,"came","that","everyone","to","you"
363636,"us","join","to","want","you"
362445,"see","to","wait","not","ca"
361702,"how","idea","no","have","you"
361111,"the","to","went","i","and"
361111,"the","to","go","wanna","i"
361111,"the","of","half","than","more"
361111,"the","for","ready","get","to"
360215,"what","idea","no","have","i"
360000,"much","how","amazing","is","it"
360000,"the","all","to","luck","good"
360000,"the","of","out","got","i"
360000,"to","have","i","all","is"
360000,"go","to","way","the","is"
360000,"be","to","good","feels","it"
360000,"degrees","to","oven","the","preheat"
360000,"is","it","time","same","the"
360000,"a","be","also","will","there"
360000,"world","a","in","live","to"
360000,"are","we","sure","make","to"
360000,"to","talk","to","love","would"
360000,"great","a","had","all","you"
358974,"were","you","know","not","did"
358974,"are","we","follow","the","for"
358974,"the","at","look","you","when"
358024,"you","about","know","not","do"
357142,"god","of","love","the","for"
357142,"ones","only","the","not","are"
357142,"most","the","of","one","been"
357142,"years","of","number","a","for"
357142,"i","that","him","told","i"
357142,"word","the","of","meaning","the"
357142,"on","pressure","of","lot","a"
357142,"the","to","get","to","able"
357142,"it","of","rest","the","all"
357142,"for","mood","the","in","am"
357142,"to","mood","the","in","am"
357142,"who","person","only","the","am"
357142,"all","it","top","to","and"
357142,"to","time","great","a","be"
357142,"that","say","to","able","be"
357142,"i","like","feel","i","because"
357142,"the","with","luck","of","best"
357142,"a","not","is","there","but"
357142,"why","me","tell","someone","can"
357142,"the","from","street","the","down"
357142,"day","great","a","have","follow"
357142,"i","years","many","so","for"
357142,"seen","have","i","what","from"
357142,"my","to","birthday","th","happy"
357142,"works","it","how","is","here"
357142,"a","for","hoping","am","i"
357142,"this","making","not","am","i"
357142,"the","in","sitting","am","i"
357142,"be","to","thrilled","am","i"
357142,"that","you","assure","can","i"
357142,"to","go","to","get","i"
357142,"to","go","to","got","i"
357142,"a","was","there","think","i"
357142,"a","all","you","wish","i"
357142,"is","this","if","wonder","i"
357142,"is","she","or","he","if"
357142,"i","and","while","a","in"
357142,"they","that","hope","the","in"
357142,"been","have","i","because","is"
357142,"day","great","a","been","is"
357142,"the","in","held","being","is"
357142,"best","the","always","not","is"
357142,"the","that","obvious","is","it"
357142,"if","awesome","be","would","it"
357142,"the","see","to","want","just"
357142,"finding","about","not","is","life"
357142,"the","of","part","important","most"
357142,"guy","next","the","as","much"
357142,"the","with","do","to","much"
357142,"go","prayers","and","thoughts","my"
357142,"the","to","back","way","my"
357142,"are","we","day","the","of"
357142,"the","and","past","the","of"
357142,"large","a","in","oil","olive"
357142,"me","with","date","a","on"
357142,"to","home","way","his","on"
357142,"when","times","those","of","one"
357142,"in","share","per","cents","or"
357142,"the","with","touch","of","out"
357142,"it","to","stop","a","put"
357142,"and","face","his","on","smile"
357142,"get","you","do","how","so"
357142,"am","i","and","morning","the"
357142,"centuries","th","and","th","the"
357142,"be","to","supposed","were","they"
357142,"to","is","do","to","thing"
357142,"at","sale","on","go","tickets"
357142,"do","to","something","find","to"
357142,"and","church","to","go","to"
357142,"and","go","it","let","to"
357142,"the","in","it","make","to"
357142,"the","to","up","stand","to"
357142,"you","what","hear","to","wait"
357142,"on","up","give","to","want"
357142,"coming","time","long","a","was"
357142,"it","make","to","going","was"
357142,"to","what","sure","not","was"
357142,"on","time","much","too","way"
357142,"done","have","not","could","we"
357142,"forward","looking","you","are","what"
357142,"with","done","you","have","what"
357142,"do","to","have","we","what"
357142,"in","back","am","i","when"
357142,"to","back","got","i","when"
357142,"are","you","know","you","when"
357142,"been","have","i","since","while"
357142,"my","on","smile","a","with"
357142,"better","a","be","would","world"
357142,"place","better","a","be","would"
357142,"have","to","liked","have","would"
357142,"are","we","that","know","you"
357142,"going","are","you","say","you"
357142,"home","get","i","when","you"
355932,"the","in","are","you","if"
355555,"to","much","so","have","i"
355555,"are","you","what","know","i"
355555,"be","to","like","is","it"
354838,"i","time","first","the","was"
354838,"favorite","my","of","some","are"
354838,"the","of","benefit","the","for"
354838,"have","i","times","many","how"
354838,"am","i","way","no","is"
354838,"be","not","will","i","that"
354838,"for","time","is","it","think"
354430,"i","where","point","the","to"
352941,"the","of","height","the","at"
352941,"is","it","believe","cannot","i"
352941,"to","out","coming","for","thanks"
352941,"season","this","time","first","the"
352941,"ago","two","or","year","a"
352941,"the","of","history","the","about"
352941,"lot","a","are","there","and"
352941,"who","one","only","the","are"
352941,"the","on","thoughts","your","are"
352941,"is","it","least","at","but"
352941,"am","i","that","now","but"
352941,"the","not","was","that","but"
352941,"i","that","say","honestly","can"
352941,"the","to","it","make","can"
352941,"it","read","to","wait","cannot"
352941,"new","our","out","check","come"
352941,"have","i","weeks","of","couple"
352941,"a","have","even","not","did"
352941,"to","have","even","not","did"
352941,"the","to","go","you","did"
352941,"the","on","back","am","i"
352941,"a","for","going","am","i"
352941,"saying","just","not","am","i"
352941,"that","with","okay","am","i"
352941,"to","go","not","could","i"
352941,"not","is","this","hope","i"
352941,"a","find","you","hope","i"
352941,"a","take","to","want","i"
352941,"why","understand","never","will","i"
352941,"a","for","market","the","in"
352941,"the","of","fan","a","is"
352941,"of","top","the","to","it"
352941,"love","i","much","how","know"
352941,"follow","the","for","thanks","night"
352941,"are","you","what","know","not"
352941,"i","that","me","to","occurred"
352941,"holy","is","that","all","of"
352941,"the","of","board","the","on"
352941,"of","page","front","the","on"
352941,"is","that","least","at","or"
352941,"i","blue","are","violets","red"
352941,"to","want","you","if","rt"
352941,"could","i","wish","i","sometimes"
352941,"info","more","for","tuned","stay"
352941,"i","that","something","is","that"
352941,"head","her","of","back","the"
352941,"it","of","out","best","the"
352941,"series","a","in","first","the"
352941,"the","of","year","first","the"
352941,"lord","the","of","house","the"
352941,"for","time","no","is","there"
352941,"know","even","not","do","they"
352941,"the","on","down","cut","to"
352941,"i","if","out","figure","to"
352941,"the","in","back","are","we"
352941,"for","mean","this","does","what"
352941,"with","do","you","will","what"
352941,"at","look","a","take","will"
352941,"of","best","the","you","wish"
352941,"here","it","find","can","you"
352941,"i","that","know","to","you"
352272,"i","things","the","of","one"
351758,"know","even","not","do","i"
351351,"a","make","to","wanted","i"
350877,"you","to","up","is","it"
350000,"could","i","if","see","to"
350000,"and","wine","of","bottle","a"
350000,"am","i","one","good","a"
350000,"of","lot","a","of","a"
350000,"the","are","there","then","and"
350000,"the","of","few","a","are"
350000,"i","but","moment","the","at"
350000,"that","know","do","i","but"
350000,"the","of","course","the","during"
350000,"the","enjoying","are","you","glad"
350000,"and","store","the","to","go"
350000,"a","seen","ever","you","have"
350000,"i","today","you","are","how"
350000,"be","to","hate","would","i"
350000,"and","illegally","country","the","in"
350000,"a","of","event","the","in"
350000,"say","can","i","all","is"
350000,"great","a","to","off","is"
350000,"to","way","a","is","it"
350000,"of","one","just","is","it"
350000,"am","i","like","looks","it"
350000,"the","with","do","to","more"
350000,"because","anonymity","of","condition","on"
350000,"mercantile","york","new","the","on"
350000,"am","i","it","is","that"
350000,"all","of","day","best","the"
350000,"it","about","something","do","to"
350000,"think","you","what","know","to"
350000,"the","for","room","make","to"
350000,"you","love","i","me","to"
350000,"to","going","are","we","where"
350000,"there","be","will","i","yes"
348837,"a","be","to","going","its"
348314,"to","need","not","do","i"
347826,"senior","and","health","of","department"
347826,"the","about","know","not","did"
347826,"was","i","know","not","did"
347826,"would","i","think","not","did"
347826,"the","to","listen","not","do"
347826,"kidding","be","to","got","have"
347826,"with","happy","very","am","i"
347826,"who","one","the","was","i"
347826,"kevin","about","talk","to","need"
347826,"it","check","to","have","will"
346153,"idea","no","have","i","but"
346153,"it","about","talk","not","do"
346153,"time","long","a","been","has"
346153,"to","have","i","guess","i"
346153,"be","to","happen","you","if"
346153,"week","a","than","less","in"
346153,"to","mood","the","in","not"
346153,"lives","our","of","rest","the"
346153,"the","at","be","will","we"
344827,"the","in","been","not","have"
344827,"i","anything","is","there","if"
344827,"and","car","the","of","out"
344827,"have","to","loved","have","would"
343750,"a","have","to","have","you"
342857,"twitter","on","been","not","have"
342857,"the","in","point","this","at"
342857,"well","all","are","you","hope"
342857,"that","think","to","like","i"
342857,"a","of","story","the","is"
342857,"a","be","gonna","is","this"
342857,"if","do","you","would","what"
